_id                      ,isPb ,wpm   ,acc   ,rawWpm ,consistency ,charStats    ,mode  ,mode2 ,quoteLength ,restartCount ,testDuration ,afkDuration ,incompleteTestSeconds ,punctuation ,numbers ,language ,funbox    ,difficulty ,lazyMode ,blindMode ,bailedOut ,tags ,timestamp
66cdf0fb251883fe34d65bfd ,     ,65.36 ,94.44 , 65.36 ,      60.73 ,136;0;0;0    ,words ,   25 ,-1          ,           0 ,       24.97 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724772603000
66cdf0e0251883fe34d65a42 ,     ,55.68 ,89.86 , 62.52 ,      65.12 ,114;3;1;1    ,words ,   25 ,-1          ,           0 ,       24.57 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724772576000
66cdf0c6251883fe34d6588f ,     ,55.93 ,89.55 , 58.8  ,      55.12 ,117;2;1;0    ,words ,   25 ,-1          ,           0 ,       25.1  ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724772550000
66cdf0ab251883fe34d656e5 ,     ,45.15 ,85.35 , 48.76 ,      50.27 ,125;2;0;1    ,words ,   25 ,-1          ,           0 ,       33.22 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724772523000
66cdf089251883fe34d654a5 ,     ,49.7  ,86.26 , 59.74 ,      48.07 ,104;9;0;2    ,words ,   25 ,-1          ,           0 ,       25.11 ,          1 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724772489000
66cd704b251883fe34d01768 ,     ,52.67 ,87.5  , 55.14 ,      49.68 ,128;1;1;0    ,words ,   25 ,-1          ,           0 ,       29.16 ,          1 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724739659000
66cd702d251883fe34d01657 ,     ,63.84 ,91.57 , 66.04 ,      67.21 ,145;1;0;0    ,words ,   25 ,-1          ,           0 ,       27.26 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724739629000
66cd7010251883fe34d01537 ,     ,59.48 ,87.33 , 61.34 ,      51.4  ,128;1;0;1    ,words ,   25 ,-1          ,           0 ,       25.82 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724739600000
66cd6ff2251883fe34d013f3 ,     ,61.01 ,91.89 , 63.34 ,      51.89 ,131;2;0;0    ,words ,   25 ,-1          ,           0 ,       25.77 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724739570000
66cd6fd7251883fe34d012d4 ,     ,43.81 ,81.07 , 45.78 ,      48.34 ,133;3;1;0    ,words ,   25 ,-1          ,           0 ,       36.43 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724739543000
66cd6fb2251883fe34d0111a ,     ,66.33 ,90.98 , 69.14 ,      64.58 ,118;2;0;1    ,words ,   25 ,-1          ,           0 ,       21.35 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724739506000
66cd6f9b251883fe34d0101c ,     ,63.43 ,93.24 , 63.43 ,      56.17 ,136;0;0;0    ,words ,   25 ,-1          ,           0 ,       25.73 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724739483000
66cd6f80251883fe34d00ecc ,     ,57.71 ,89.15 , 66.51 ,      62.9  ,105;1;2;0    ,words ,   25 ,-1          ,           0 ,       21.83 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724739456000
66cd6f69251883fe34d00de4 ,     ,66.1  ,93.66 , 66.1  ,      61.82 ,130;0;0;0    ,words ,   25 ,-1          ,           1 ,       23.6  ,          0 ,                 1.66 ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724739433000
66cd6f4d251883fe34d00cc8 ,     ,55.99 ,82.47 , 60.05 ,      60.87 ,124;3;2;0    ,words ,   25 ,-1          ,           0 ,       26.58 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724739405000
66cd6f32251883fe34d00ba9 ,     ,55.19 ,86.11 , 58.02 ,      58.97 ,117;0;1;0    ,words ,   25 ,-1          ,           0 ,       25.44 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724739378000
66cd6f17251883fe34d00ab7 ,     ,53.77 ,87.77 , 55.61 ,      52.58 ,117;0;1;0    ,words ,   25 ,-1          ,           1 ,       26.11 ,          0 ,                 3.44 ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724739351000
66cd6ef5251883fe34d00954 ,     ,68.75 ,87.94 , 76.2  ,      72.51 ,120;6;1;1    ,words ,   25 ,-1          ,           1 ,       20.95 ,          0 ,                 0.78 ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724739317000
66cd6edd251883fe34d00849 ,     ,62.61 ,94.12 , 67.34 ,      55.15 ,119;0;1;0    ,words ,   25 ,-1          ,           0 ,       22.81 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724739293000
66cd6ec5251883fe34d0075d ,     ,56.63 ,82.03 , 69.61 ,      55.93 ,96;6;2;2     ,words ,   25 ,-1          ,           2 ,       20.34 ,          0 ,                16.61 ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724739269000
66cd6e9d251883fe34d005d1 ,     ,53.52 ,86    , 57.44 ,      50.62 ,123;3;0;1    ,words ,   25 ,-1          ,           0 ,       27.58 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724739229000
66cd6e80251883fe34d004a5 ,     ,49.05 ,83.33 , 60.79 ,      55.59 ,117;4;2;0    ,words ,   25 ,-1          ,           1 ,       28.62 ,          0 ,                15    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724739200000
66cd6e52251883fe34d002cf ,     ,66.54 ,93.48 , 66.54 ,      65.97 ,127;0;0;0    ,words ,   25 ,-1          ,           0 ,       22.9  ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724739154000
66cd6e3a251883fe34d001d0 ,     ,66.69 ,95.04 , 66.69 ,      69.18 ,132;0;0;0    ,words ,   25 ,-1          ,           0 ,       23.75 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724739130000
66cd6e1e251883fe34d00098 ,     ,62.2  ,90.91 , 68.88 ,      62.34 ,121;3;0;0    ,words ,   25 ,-1          ,           0 ,       23.34 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724739102000
66cd6e05251883fe34cfffa0 ,     ,65.65 ,89.84 , 75.46 ,      65.38 ,107;5;0;2    ,words ,   25 ,-1          ,           0 ,       19.56 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724739077000
66cd6c97251883fe34cff21d ,     ,55.04 ,90.91 , 60.46 ,      52.73 ,132;3;0;2    ,words ,   25 ,-1          ,           0 ,       28.78 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724738711000
66cc6796251883fe34c49746 ,     ,63.94 ,93.51 , 67.16 ,      68.42 ,139;0;1;0    ,words ,   25 ,-1          ,           0 ,       26.09 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724671894000
66cc677a251883fe34c49608 ,     ,64.68 ,90.91 , 64.68 ,      57.92 ,130;0;0;0    ,words ,   25 ,-1          ,           0 ,       24.12 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724671866000
66cc6761251883fe34c494dd ,     ,56.98 ,90.67 , 59.14 ,      60.58 ,132;0;0;1    ,words ,   25 ,-1          ,           0 ,       27.8  ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724671841000
66cc6744251883fe34c49370 ,     ,59.81 ,92.75 , 59.81 ,      54.57 ,126;0;0;0    ,words ,   25 ,-1          ,           0 ,       25.28 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724671812000
66cc6729251883fe34c491f9 ,     ,64.82 ,95.92 , 64.82 ,      56.65 ,141;0;0;0    ,words ,   25 ,-1          ,           0 ,       26.1  ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724671785000
66cc670e251883fe34c49083 ,     ,52.89 ,89.66 , 52.89 ,      46.98 ,128;0;0;0    ,words ,   25 ,-1          ,           1 ,       29.04 ,          0 ,                 3.51 ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724671758000
66cc659b251883fe34c47f9d ,     ,57    ,90.26 , 57    ,      55.18 ,137;0;0;0    ,words ,   25 ,-1          ,           0 ,       28.84 ,          1 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724671387000
66cbde00251883fe34bf4223 ,     ,51.27 ,89.12 , 54.14 ,      51.41 ,125;1;1;0    ,words ,   25 ,-1          ,           0 ,       29.26 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724636672000
66cbdde2251883fe34bf4134 ,     ,62.89 ,90.78 , 66.56 ,      58.53 ,120;1;0;1    ,words ,   25 ,-1          ,           0 ,       22.9  ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724636642000
66cbddb7251883fe34bf3feb ,     ,78.71 ,99.19 , 78.71 ,      77.99 ,122;0;0;0    ,words ,   25 ,-1          ,           0 ,       18.6  ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724636599000
66cbdda3251883fe34bf3f44 ,     ,54.27 ,93.1  , 55.51 ,      52.85 ,131;0;0;1    ,words ,   25 ,-1          ,           0 ,       28.97 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724636579000
66cbdd84251883fe34bf3e5c ,     ,60.96 ,92.75 , 60.96 ,      55.34 ,127;0;0;0    ,words ,   25 ,-1          ,           0 ,       25    ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724636548000
66cbdd6a251883fe34bf3d74 ,     ,55.42 ,90.71 , 55.42 ,      59.07 ,124;0;0;0    ,words ,   25 ,-1          ,           0 ,       26.85 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724636522000
66cbdd4e251883fe34bf3c86 ,     ,57.34 ,91.82 , 57.34 ,      58.05 ,142;0;0;0    ,words ,   25 ,-1          ,           0 ,       29.72 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724636494000
66cbdd2f251883fe34bf3b96 ,     ,55.77 ,92.47 , 58.38 ,      53.04 ,128;1;0;0    ,words ,   25 ,-1          ,           1 ,       27.54 ,          0 ,                 1.7  ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724636463000
66cac6af251883fe34b5c428 ,     ,20.7  ,85.53 , 21.37 ,       0.71 ,125;0;1;0    ,words ,   25 ,-1          ,           0 ,       72.45 ,         37 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724565167000
66cac665251883fe34b5c1a2 ,     ,43.27 ,85.71 , 49.12 ,      56.04 ,111;5;0;1    ,words ,   25 ,-1          ,           0 ,       30.78 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724565093000
66cac645251883fe34b5c096 ,     ,64.3  ,92.13 , 71.38 ,      65.6  ,109;3;0;1    ,words ,   25 ,-1          ,           0 ,       20.34 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724565061000
66cac62f251883fe34b5bfdb ,     ,47.31 ,88.16 , 54.29 ,      55.06 ,122;4;1;2    ,words ,   25 ,-1          ,           0 ,       30.95 ,          2 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724565039000
66cac603251883fe34b5be6d ,     ,43.82 ,86.27 , 49.21 ,      48.92 ,122;4;0;3    ,words ,   25 ,-1          ,           1 ,       33.41 ,          2 ,                 4.62 ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724564995000
66cac5c0251883fe34b5bc33 ,     ,68.32 ,92.37 , 72.44 ,      63.02 ,116;1;0;0    ,words ,   25 ,-1          ,           0 ,       20.38 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724564928000
66cac5a9251883fe34b5bb8e ,     ,62.58 ,93.53 , 65.07 ,      53.97 ,126;1;0;0    ,words ,   25 ,-1          ,           2 ,       24.16 ,          0 ,                 5.83 ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724564905000
66cac587251883fe34b5ba62 ,     ,75    ,92.25 , 77.89 ,      67.13 ,130;2;1;0    ,words ,   25 ,-1          ,           0 ,       20.8  ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724564871000
66cac571251883fe34b5b9b2 ,     ,54.88 ,87.77 , 54.88 ,      62.74 ,120;0;0;0    ,words ,   25 ,-1          ,           2 ,       26.24 ,          0 ,                 7.98 ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724564849000
66cac53f251883fe34b5b833 ,     ,75.55 ,95.97 , 75.55 ,      66.77 ,118;0;0;0    ,words ,   25 ,-1          ,           0 ,       18.74 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724564799000
66cac52a251883fe34b5b799 ,     ,60.71 ,93.98 , 60.71 ,      56.61 ,122;0;0;0    ,words ,   25 ,-1          ,           0 ,       24.11 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724564778000
66c5859dcbf6e3c60fe655d8 ,     ,58.42 ,87.77 , 72.48 ,      57.64 ,108;4;3;1    ,words ,   25 ,-1          ,           1 ,       22.18 ,          0 ,                 0.98 ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724220829000
66c58584cbf6e3c60fe654ea ,     ,49.24 ,77.93 , 63.82 ,      56.33 ,98;6;2;1     ,words ,   25 ,-1          ,           0 ,       23.88 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724220804000
66c58562cbf6e3c60fe653a8 ,     ,59.19 ,87.59 , 59.19 ,      45.67 ,125;0;0;0    ,words ,   25 ,-1          ,           4 ,       25.34 ,          0 ,                 5.93 ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724220770000
66c5853ccbf6e3c60fe65273 ,     ,56.24 ,83.92 , 71.63 ,      62.08 ,106;8;3;0    ,words ,   25 ,-1          ,           0 ,       22.62 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724220732000
66c58524cbf6e3c60fe65194 ,     ,67.02 ,91.67 , 69.11 ,      63.82 ,128;1;0;0    ,words ,   25 ,-1          ,           5 ,       22.92 ,          0 ,                14.01 ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724220708000
66c584f6cbf6e3c60fe64ff6 ,     ,58.41 ,82.84 , 67.39 ,      61.7  ,104;6;0;2    ,words ,   25 ,-1          ,           2 ,       21.37 ,          0 ,                22.2  ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724220662000
66c584c7cbf6e3c60fe64e43 ,     ,63.87 ,83.95 , 74.52 ,      57.32 ,126;8;2;1    ,words ,   25 ,-1          ,           1 ,       23.67 ,          0 ,                 0.95 ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724220615000
66c584accbf6e3c60fe64d69 ,     ,68.98 ,92.42 , 83.94 ,      73.8  ,106;4;0;3    ,words ,   25 ,-1          ,           0 ,       18.44 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724220588000
66c58498cbf6e3c60fe64cbf ,     ,56.41 ,81.94 , 71.38 ,      67.43 ,113;11;2;2   ,words ,   25 ,-1          ,           2 ,       24.04 ,          0 ,                24.95 ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724220568000
66c58463cbf6e3c60fe64b0b ,     ,58.82 ,89.73 , 58.82 ,      54.96 ,128;0;0;0    ,words ,   25 ,-1          ,           0 ,       26.11 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724220515000
66c58447cbf6e3c60fe64a05 ,     ,59.82 ,88.81 , 68.59 ,      61.72 ,116;4;0;2    ,words ,   25 ,-1          ,           0 ,       23.27 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724220487000
66c5842fcbf6e3c60fe6490d ,     ,67.07 ,89.63 , 67.07 ,      60.93 ,120;0;0;0    ,words ,   25 ,-1          ,           1 ,       21.47 ,          0 ,                 3.59 ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724220463000
66c58414cbf6e3c60fe64823 ,     ,42.16 ,75.52 , 80.28 ,      66.7  ,73;18;3;5    ,words ,   25 ,-1          ,           1 ,       20.78 ,          0 ,                 1.61 ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724220436000
66c583fbcbf6e3c60fe64737 ,     ,57.15 ,84.56 , 73.64 ,      61.12 ,97;6;1;1     ,words ,   25 ,-1          ,           0 ,       20.37 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724220411000
66c583e6cbf6e3c60fe64664 ,     ,50.03 ,80.92 , 59.95 ,      59.42 ,111;5;4;0    ,words ,   25 ,-1          ,           0 ,       26.62 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724220390000
66c583cacbf6e3c60fe64551 ,     ,73.39 ,95.04 , 73.39 ,      72.94 ,114;0;0;0    ,words ,   25 ,-1          ,           0 ,       18.64 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724220362000
66c583b6cbf6e3c60fe6449b ,     ,66.54 ,93.08 , 66.54 ,      63.21 ,121;0;0;0    ,words ,   25 ,-1          ,           0 ,       21.82 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724220342000
66c5839ecbf6e3c60fe643b1 ,     ,50.3  ,84.71 , 50.3  ,      52.77 ,129;0;0;0    ,words ,   25 ,-1          ,           0 ,       30.78 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724220318000
66c5837ecbf6e3c60fe64271 ,     ,57.64 ,89.05 , 57.64 ,      61.14 ,122;0;0;0    ,words ,   25 ,-1          ,           0 ,       25.4  ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724220286000
66c58364cbf6e3c60fe6418c ,     ,62.5  ,92.47 , 64.87 ,      61.73 ,132;1;0;0    ,words ,   25 ,-1          ,           0 ,       25.34 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724220259000
66c58348cbf6e3c60fe640a6 ,     ,59.73 ,89.23 , 68.11 ,      65.04 ,107;2;1;1    ,words ,   25 ,-1          ,           1 ,       21.5  ,          0 ,                 0.18 ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724220232000
66c58330cbf6e3c60fe63fd5 ,     ,45.11 ,77.3  , 49.39 ,      55.49 ,116;0;1;1    ,words ,   25 ,-1          ,           0 ,       30.86 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724220208000
66c58310cbf6e3c60fe63ec8 ,     ,51.75 ,82.54 , 71.01 ,      66.44 ,86;7;0;3     ,words ,   25 ,-1          ,           0 ,       19.94 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724220176000
66c582fbcbf6e3c60fe63dee ,     ,58.15 ,85.82 , 66.23 ,      56.31 ,108;5;0;0    ,words ,   25 ,-1          ,           0 ,       22.29 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724220155000
66c582e3cbf6e3c60fe63d2c ,     ,68.34 ,94.74 , 70.62 ,      61.55 ,120;0;0;1    ,words ,   25 ,-1          ,           0 ,       21.07 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724220131000
66c582cccbf6e3c60fe63c6b ,     ,66.88 ,95.65 , 69.49 ,      59    ,128;0;0;1    ,words ,   25 ,-1          ,           0 ,       22.97 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724220108000
66c582b4cbf6e3c60fe63ba4 ,     ,40.32 ,79.73 , 51.09 ,      50.84 ,101;6;2;2    ,words ,   25 ,-1          ,           0 ,       30.06 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724220084000
66c58292cbf6e3c60fe63a89 ,     ,45.71 ,84.93 , 49.65 ,      50.9  ,116;2;0;1    ,words ,   25 ,-1          ,           0 ,       30.46 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724220050000
66c58272cbf6e3c60fe6394c ,     ,69.88 ,96.97 , 69.88 ,      61.47 ,128;0;0;0    ,words ,   25 ,-1          ,           1 ,       21.98 ,          0 ,                20.29 ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724220018000
66c58245cbf6e3c60fe637a4 ,     ,55.84 ,88.36 , 55.84 ,      60.25 ,125;0;0;0    ,words ,   25 ,-1          ,           0 ,       26.86 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724219973000
66c58227cbf6e3c60fe6367a ,     ,70.35 ,91.91 , 75.72 ,      62.61 ,118;1;0;1    ,words ,   25 ,-1          ,           1 ,       20.13 ,          0 ,                11.14 ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724219943000
66c2ca4091888c3435e91150 ,     ,76.92 ,95.89 , 76.92 ,      65.85 ,138;0;0;0    ,words ,   25 ,-1          ,           0 ,       21.53 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724041792000
66c2ca2991888c3435e9107b ,     ,50.13 ,87.23 , 54.53 ,      48.27 ,114;1;0;1    ,words ,   25 ,-1          ,           0 ,       27.29 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724041769000
66c2ca0d91888c3435e90f60 ,     ,52.55 ,86.93 , 58.02 ,      58.95 ,125;4;0;0    ,words ,   25 ,-1          ,           0 ,       28.54 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724041741000
66c2c9f091888c3435e90e27 ,     ,46.48 ,83.65 , 51.82 ,      57.44 ,122;2;0;1    ,words ,   25 ,-1          ,           0 ,       31.5  ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724041712000
66c2c9ce91888c3435e90cd1 ,     ,55.08 ,85.99 , 55.08 ,      57.68 ,134;0;0;0    ,words ,   25 ,-1          ,           0 ,       29.19 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724041678000
66c2c9b091888c3435e90bb1 ,     ,52.64 ,86.96 , 52.64 ,      49.66 ,139;0;0;0    ,words ,   25 ,-1          ,           0 ,       31.69 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724041648000
66c2c98f91888c3435e90aa8 ,     ,70.52 ,94.81 , 72.76 ,      67.67 ,126;0;1;0    ,words ,   25 ,-1          ,           0 ,       21.44 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724041615000
66c2c97891888c3435e909d2 ,     ,49.83 ,84.21 , 51.66 ,      53.6  ,136;2;0;0    ,words ,   25 ,-1          ,           0 ,       32.75 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724041592000
66c2c95691888c3435e90894 ,     ,52.54 ,86.09 , 54.24 ,      56.25 ,124;1;0;1    ,words ,   25 ,-1          ,           2 ,       28.32 ,          0 ,                19.52 ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1724041558000
66b5ded16ec615499ab85a1c ,     ,71.99 ,94.44 , 75.09 ,      62.75 ,116;2;0;0    ,words ,   25 ,-1          ,           0 ,       19.34 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1723195089000
66b5debc6ec615499ab85965 ,     ,59.2  ,91.33 , 59.2  ,      57.35 ,135;0;0;0    ,words ,   25 ,-1          ,           0 ,       27.37 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1723195068000
66b5de9f6ec615499ab85856 ,     ,63.17 ,90.28 , 63.17 ,      60.29 ,126;0;0;0    ,words ,   25 ,-1          ,           0 ,       23.94 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1723195039000
66b5de856ec615499ab85740 ,     ,49.68 ,82.89 , 60.86 ,      58.37 ,111;6;2;2    ,words ,   25 ,-1          ,           0 ,       26.81 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1723195013000
66b5de696ec615499ab8562e ,     ,66.31 ,93.01 , 71.01 ,      67.27 ,127;1;1;0    ,words ,   25 ,-1          ,           0 ,       22.98 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1723194985000
66b5de516ec615499ab85535 ,     ,49.22 ,89.68 , 53.83 ,      48.74 ,128;2;0;0    ,words ,   25 ,-1          ,           0 ,       31.21 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1723194961000
66b5de306ec615499ab853dd ,     ,66.48 ,91.72 , 66.48 ,      53.54 ,133;0;0;0    ,words ,   25 ,-1          ,           0 ,       24.01 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1723194928000
66b5de176ec615499ab852c7 ,     ,61.42 ,89.29 , 61.42 ,      56.88 ,123;0;0;0    ,words ,   25 ,-1          ,           0 ,       24.03 ,          0 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1723194903000
66b5ddfd6ec615499ab8519b ,     ,61.56 ,91.37 , 67.83 ,      68.53 ,118;2;1;1    ,words ,   25 ,-1          ,           0 ,       23    ,          1 ,                 0    ,false       ,false   ,english  ,none      ,normal     ,false    ,false     ,false     ,     ,1723194877000
